@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,True,0.299,0.877,n
True,True,0.892,0.298,n
False,False,0.397,0.126,p
False,False,0.780,0.126,n
False,True,0.215,0.747,n
True,True,0.448,0.539,p
True,True,0.163,0.905,n
False,False,0.773,0.988,p
False,False,0.429,0.647,p
True,False,0.272,0.373,n
False,False,0.305,0.719,p
False,False,0.246,0.032,p
True,False,0.392,0.170,n
True,True,0.710,0.692,n
False,False,0.021,0.655,p
False,True,0.804,0.174,n
True,True,0.955,0.260,n
False,False,0.643,0.514,p
True,False,0.247,0.721,p
False,False,0.572,0.690,p
False,False,0.524,0.286,n
True,True,0.688,0.370,n
True,False,0.685,0.480,n
False,False,0.074,0.256,p
False,False,0.510,0.598,p
False,False,0.095,0.406,p
True,False,0.998,0.471,n
False,True,0.881,0.010,n
False,True,0.865,0.538,p
True,True,0.457,0.803,p
True,False,0.650,0.791,p
True,False,0.729,0.669,p
True,True,0.499,0.157,n
False,True,0.427,0.572,p
False,False,0.805,0.951,p
True,False,0.845,0.338,p
True,False,0.642,0.219,p
False,True,0.535,0.065,n
False,True,0.077,0.129,n
False,False,0.533,0.562,p
True,False,0.279,0.902,p
False,False,0.151,0.175,n
False,True,0.669,0.988,p
False,True,0.221,0.913,p
False,True,0.440,0.452,p
False,False,0.779,0.471,p
False,False,0.933,0.180,p
True,True,0.345,0.164,n
False,True,0.866,0.281,p
True,False,0.092,0.055,n
True,False,0.591,0.028,n
True,False,0.916,0.380,n
False,False,0.251,0.843,p
False,True,0.992,0.225,n
False,False,0.961,0.016,n
True,False,0.573,0.525,p
True,True,0.290,0.450,p
True,True,0.349,0.728,p
True,True,0.500,0.643,n
False,True,0.559,0.529,p
False,True,0.470,0.040,n
False,True,0.860,0.155,n
False,False,0.746,0.362,p
True,True,0.476,0.922,n
False,False,0.705,0.182,n
True,True,0.277,0.928,n
True,False,0.351,0.752,n
False,True,0.937,0.762,p
True,True,0.577,0.804,n
True,False,0.183,0.286,n
False,False,0.975,0.344,p
False,True,0.450,0.266,p
False,True,0.374,0.655,p
False,True,0.161,0.682,n
False,False,0.423,0.297,p
False,False,0.867,0.036,n
True,True,0.629,0.094,n
False,True,0.333,0.661,n
False,False,0.603,0.810,p
False,True,0.882,0.376,p
True,False,0.207,0.809,p
True,True,0.895,0.966,n
False,False,0.324,0.905,n
True,True,0.650,0.389,n
True,True,0.348,0.725,p
True,True,0.733,0.576,p
True,False,0.358,0.109,n
True,False,0.421,0.507,p
False,False,0.817,0.916,p
False,False,0.257,0.997,p
False,True,0.114,0.963,p
False,False,0.079,0.028,n
False,False,0.164,0.789,p
False,False,0.163,0.522,n
True,False,0.475,0.654,n
False,False,0.786,0.506,p
False,False,0.259,0.314,p
True,True,0.121,0.578,n
False,False,0.518,0.557,n
False,True,0.720,0.329,n
True,False,0.781,0.608,n
True,False,0.601,0.890,n
True,True,0.785,0.777,p
True,True,0.609,0.497,n
True,True,0.409,0.799,n
False,True,0.586,0.994,n
False,True,0.200,0.270,n
False,True,0.456,0.430,p
False,True,0.922,0.864,p
True,False,0.656,0.237,n
True,False,0.190,0.185,n
False,True,0.131,0.863,p
False,False,0.851,0.665,p
True,True,0.078,0.746,n
True,True,0.539,0.016,n
True,False,0.100,0.086,p
False,False,0.420,0.726,n
True,True,0.514,0.601,n
False,True,0.113,0.862,n
True,True,0.978,0.619,n
True,True,0.501,0.650,n
False,False,0.109,0.353,p
True,True,0.293,0.029,n
True,True,0.582,0.439,p
False,False,0.088,0.085,p
True,True,0.029,0.069,p
True,False,0.701,0.063,p
True,True,0.651,0.307,p
False,True,0.554,0.471,n
False,True,0.332,0.720,n
False,True,0.047,0.479,p
False,False,0.460,0.401,n
True,False,0.365,0.241,p
True,True,0.505,0.823,n
False,False,0.918,0.307,p
True,False,0.532,0.971,p
False,True,0.901,0.514,p
False,True,0.640,0.894,p
False,True,0.806,0.513,p
True,False,0.604,0.813,p
True,False,0.807,0.331,p
True,True,0.911,0.781,n
True,True,0.548,0.615,n
True,False,0.913,0.555,p
False,True,0.894,0.348,p
False,False,0.410,0.353,n
False,True,0.563,0.198,p
False,True,0.897,0.087,n
True,False,0.929,0.978,n
True,True,0.561,0.312,p
True,True,0.366,0.250,p
True,True,0.562,0.704,p
True,False,0.611,0.700,n
False,False,0.161,0.402,p
True,False,0.560,0.526,p
True,True,0.567,0.754,n
False,False,0.428,0.428,n
True,True,0.824,0.099,p
True,False,0.542,0.099,n
True,False,0.516,0.738,n
True,True,0.549,0.614,p
False,True,0.655,0.175,p
False,True,0.208,0.923,n
True,False,0.313,0.019,n
True,False,0.787,0.898,p
False,False,0.391,0.412,p
False,False,0.537,0.405,n
True,True,0.858,0.452,n
False,False,0.442,0.577,p
True,True,0.607,0.699,n
True,True,0.015,0.895,p
True,False,0.638,0.244,p
True,False,0.257,0.340,n
True,True,0.797,0.995,p
True,False,0.696,0.603,n
True,True,0.385,0.147,p
True,False,0.475,0.924,p
False,False,0.812,0.047,n
False,True,0.820,0.703,n
True,False,0.091,0.547,n
True,False,0.522,0.838,n
True,True,0.927,0.015,p
True,True,0.172,0.264,n
True,True,0.249,0.101,n
False,True,0.888,0.018,p
False,False,0.643,0.090,p
False,False,0.394,0.644,n
False,True,0.359,0.668,n
True,True,0.412,0.664,p
False,True,0.395,0.927,p
False,False,0.705,0.559,n
False,False,0.585,0.288,n
False,True,0.792,0.366,n
True,False,0.063,0.689,n
False,True,0.048,0.840,n
True,False,0.697,0.758,p
True,False,0.245,0.705,n
True,True,0.867,0.889,n
True,False,0.488,0.462,n
False,True,0.232,0.825,n
False,True,0.938,0.490,p
True,True,0.054,0.276,n
False,True,0.989,0.595,n
False,True,0.981,0.004,n
True,False,0.067,0.889,p
True,True,0.862,0.648,n
True,True,0.755,0.984,p
True,True,0.453,0.328,p
False,False,0.958,0.159,p
True,False,0.633,0.138,p
True,True,0.101,0.439,n
True,True,0.176,0.262,n
True,False,0.975,0.525,p
True,True,0.438,0.622,p
False,True,0.437,0.467,n
False,True,0.004,0.053,n
False,False,0.302,0.552,n
False,True,0.435,0.451,n
False,True,0.102,0.679,n
False,True,0.529,0.831,n
False,True,0.163,0.459,n
True,False,0.374,0.917,n
False,True,0.631,0.532,p
False,True,0.939,0.134,n
True,False,0.270,0.649,p
True,True,0.313,0.077,n
False,False,0.095,0.075,n
False,True,0.888,0.789,n
False,True,0.143,0.259,p
False,True,0.944,0.175,p
False,False,0.356,0.988,n
True,True,0.248,0.338,n
False,True,0.808,0.499,p
False,True,0.299,0.958,n
False,False,0.985,0.646,p
False,True,0.652,0.721,p
True,False,0.005,0.225,p
False,False,0.080,0.313,p
False,True,0.036,0.243,p
False,False,0.583,0.129,n
False,False,0.896,0.104,n
False,True,0.094,0.517,p
True,True,0.315,0.964,p
True,True,0.999,0.976,n
True,False,0.891,0.599,n
False,False,0.524,0.872,n
True,True,0.288,0.454,p
False,True,0.506,0.792,n
True,False,0.675,0.300,p
False,False,0.433,0.668,n
False,False,0.854,0.431,n
False,True,0.150,0.084,p
False,False,0.402,0.546,n
True,True,0.215,0.533,p
True,False,0.899,0.192,n
True,False,0.074,0.704,p
True,False,0.729,0.953,n
True,False,0.659,0.518,n
True,True,0.881,0.477,p
True,True,0.983,0.652,p
True,True,0.019,0.756,p
True,False,0.131,0.019,p
False,True,0.728,0.361,p
False,False,0.661,0.687,p
False,True,0.664,0.829,n
False,False,0.737,0.913,n
False,True,0.263,0.430,p
True,False,0.303,0.495,p
True,True,0.971,0.923,p
False,True,0.661,0.459,p
True,False,0.332,0.171,p
True,True,0.410,0.018,p
False,False,0.444,0.914,n
True,True,0.819,0.935,n
True,False,0.812,0.976,n
True,False,0.047,0.414,p
False,True,0.694,0.309,p
False,False,0.061,0.063,n
True,True,0.696,0.336,p
True,False,0.061,0.971,n
True,True,0.738,0.525,p
False,True,0.193,0.788,p
False,True,0.573,0.991,n
True,True,0.325,0.524,p
False,False,0.728,0.600,n
True,True,0.237,0.097,p
True,False,0.470,0.491,n
False,True,0.870,0.381,p
True,True,0.402,0.016,p
False,False,0.673,0.326,n
True,True,0.887,0.871,p
False,True,0.440,0.169,n
False,False,0.928,0.687,n
True,False,0.249,0.716,n
True,False,0.416,0.991,n
False,True,0.063,0.095,p
True,True,0.871,0.907,p
True,False,0.192,0.764,p
False,True,0.190,0.759,p
False,True,0.011,0.274,p
False,True,0.868,0.741,p
False,True,0.433,0.483,n
False,True,0.526,0.377,n
True,False,0.523,0.708,n
False,False,0.367,0.099,n
True,False,0.246,0.353,p
False,True,0.835,0.122,p
True,False,0.147,0.090,p
True,False,0.560,0.196,p
False,False,0.981,0.456,n
True,True,0.212,0.127,p
False,True,0.450,0.836,n
True,False,0.449,0.249,n
False,True,0.977,0.169,p
True,False,0.473,0.801,n
False,True,0.548,0.398,p
False,False,0.788,0.773,n
False,True,0.155,0.749,p
False,False,0.936,0.658,n
False,True,0.092,0.291,p
True,False,0.343,0.320,p
False,False,0.896,0.954,n
True,False,0.231,0.267,p
False,False,0.137,0.328,n
True,False,0.091,0.916,n
False,True,0.982,0.251,p
True,False,0.610,0.011,p
True,True,0.187,0.476,p
False,True,0.951,0.860,n
True,False,0.783,0.009,p
True,True,0.127,0.396,p
True,False,0.576,0.699,n
False,True,0.301,0.915,n
True,True,0.118,0.223,p
False,False,0.901,0.686,n
False,True,0.740,0.913,n
True,False,0.793,0.960,n
True,True,0.209,0.920,p
True,True,0.186,0.749,p
False,True,0.935,0.491,p
False,False,0.883,0.949,n
False,False,0.281,0.122,n
True,True,0.751,0.997,p
False,False,0.222,0.224,n
False,False,0.925,0.994,p
True,False,0.840,0.924,n
True,True,0.036,0.064,n
True,False,0.229,0.561,p
True,False,0.157,0.698,p
True,True,0.309,0.242,p
True,True,0.617,0.546,p
True,True,0.486,0.288,p
True,False,0.453,0.896,n
False,True,0.930,0.790,n
False,True,0.761,0.889,n
True,False,0.802,0.267,n
True,False,0.707,0.149,p
True,True,0.103,0.125,p
True,False,0.099,0.471,p
True,True,0.628,0.929,p
False,False,0.978,0.035,n
True,False,0.564,0.383,n
False,False,0.794,0.926,n
True,False,0.114,0.718,p
False,True,0.812,0.989,n
False,True,0.160,0.483,p
False,True,0.167,0.458,p
False,False,0.187,0.731,n
False,True,0.443,0.750,n
True,False,0.645,0.623,n
False,False,0.404,0.530,n
False,False,0.453,0.472,n
False,True,0.670,0.549,n
True,True,0.026,0.088,p
False,True,0.473,0.922,n
False,False,0.475,0.453,n
False,True,0.546,0.092,p
False,False,0.983,0.375,n
False,True,0.884,0.147,p
True,False,0.135,0.808,n
False,True,0.017,0.501,p
False,False,0.608,0.741,n
False,True,0.426,0.357,n
False,False,0.789,0.211,n
True,False,0.878,0.037,p
False,False,0.784,0.855,n
True,True,0.858,0.539,n
True,True,0.937,0.750,p
True,False,0.735,0.104,p
False,True,0.672,0.190,p
False,False,0.317,0.144,n
True,False,0.224,0.981,n
False,False,0.308,0.035,n
False,False,0.284,0.401,n
False,True,0.979,0.483,p
False,False,0.952,0.296,n
True,False,0.560,0.302,n
False,False,0.627,0.883,n
True,True,0.147,0.529,p
True,True,0.542,0.134,p
False,True,0.102,0.043,n
False,False,0.657,0.121,p
False,True,0.111,0.367,p
True,True,0.228,0.828,p
True,True,0.012,0.377,p
True,False,0.070,0.439,p
True,True,0.947,0.357,p
True,True,0.705,0.496,p
False,True,0.558,0.766,n
True,False,0.238,0.116,p
False,False,0.323,0.911,n
True,True,0.190,0.812,p
False,False,0.676,0.109,n
False,False,0.825,0.133,n
True,True,0.835,0.326,p
False,False,0.563,0.985,n
False,True,0.849,0.771,p
False,False,0.349,0.541,n
True,False,0.314,0.357,p
False,False,0.402,0.455,n
False,True,0.995,0.953,n
True,True,0.214,0.912,p
False,False,0.010,0.076,n
True,True,0.117,0.420,p
False,False,0.580,0.098,n
False,True,0.841,0.207,p
True,True,0.803,0.268,p
False,False,0.067,0.338,p
True,False,0.962,0.135,p
True,True,0.825,0.777,p
True,False,0.003,0.091,p
False,True,0.891,0.243,n
True,False,0.004,0.402,p
False,True,0.582,0.311,p
True,False,0.555,0.525,n
True,True,0.020,0.000,n
True,False,0.410,0.329,n
False,True,0.104,0.127,p
False,True,0.186,0.463,p
True,True,0.369,0.422,p
True,True,0.603,0.160,p
True,False,0.803,0.897,n
False,True,0.400,0.470,n
False,True,0.770,0.906,n
True,True,0.359,0.986,n
False,False,0.043,0.114,n
False,False,0.661,0.535,n
True,True,0.678,0.986,p
False,False,0.479,0.144,p
False,False,0.919,0.297,n
False,False,0.019,0.917,n
False,False,0.510,0.568,n
False,False,0.295,0.570,n
False,True,0.046,0.780,n
True,True,0.038,0.374,p
False,True,0.159,0.045,p
False,True,0.224,0.844,n
True,False,0.394,0.033,p
False,False,0.082,0.938,p
True,False,0.211,0.284,n
True,True,0.866,0.713,n
False,True,0.918,0.579,p
True,True,0.571,0.182,p
True,True,0.234,0.014,p
True,True,0.683,0.226,p
False,False,0.888,0.078,n
True,True,0.794,0.082,p
True,False,0.465,0.063,p
False,True,0.625,0.352,p
False,True,0.369,0.835,n
True,False,0.668,0.423,p
True,False,0.114,0.049,n
True,False,0.110,0.651,p
False,False,0.910,0.583,n
False,True,0.274,0.803,n
True,True,0.494,0.976,p
True,True,0.001,0.273,p
True,True,0.847,0.668,p
False,True,0.868,0.874,n
False,True,0.147,0.973,n
False,False,0.235,0.751,n
True,True,0.944,0.834,p
False,False,0.779,0.806,p
True,True,0.015,0.885,p
False,True,0.776,0.297,p
True,False,0.060,0.702,n
True,True,0.703,0.224,n
True,True,0.643,0.274,p
False,False,0.340,0.336,n
False,False,0.681,0.200,n
True,False,0.196,0.900,n
True,True,0.750,0.128,p
True,False,0.251,0.805,p
False,True,0.605,0.988,n
True,True,0.252,0.839,p
False,True,0.410,0.260,p
True,False,0.283,0.545,p
True,False,0.372,0.537,n
True,False,0.343,0.557,n
False,False,0.560,0.925,n
True,True,0.602,0.340,p
False,True,0.583,0.278,p
False,False,0.990,0.841,n
False,False,0.183,0.376,n
False,False,0.144,0.854,n
True,False,0.362,0.712,n
False,True,0.511,0.543,n
True,True,0.660,0.715,p
True,True,0.171,0.396,p
False,True,0.705,0.386,p
False,False,0.567,0.328,p
False,True,0.286,0.747,n
False,False,0.364,0.783,n
True,False,0.033,0.458,n
True,False,0.210,0.913,n
False,True,0.722,0.533,n
True,False,0.800,0.341,p
False,False,0.278,0.159,n
True,False,0.185,0.983,n
True,True,0.147,0.173,n
True,True,0.599,0.965,p
False,True,0.280,0.339,p
False,True,0.157,0.168,p
False,False,0.397,0.323,p
True,False,0.458,0.813,n
True,False,0.184,0.201,p
False,False,0.264,0.051,n
True,True,0.160,0.323,p
False,True,0.670,0.396,p
True,False,0.598,0.243,p
True,False,0.013,0.093,p
True,True,0.476,0.605,n
False,True,0.861,0.014,p
False,True,0.968,0.838,n
False,False,0.289,0.619,n
True,False,0.836,0.763,n
True,False,0.977,0.331,p
False,True,0.555,0.956,n
False,False,0.879,0.554,p
False,False,0.511,0.008,p
False,True,0.266,0.236,p
False,True,0.683,0.505,p
True,False,0.695,0.985,n
False,False,0.050,0.460,n
False,False,0.697,0.292,n
False,False,0.413,0.124,n
False,False,0.967,0.439,n
False,False,0.608,0.551,n
False,False,0.215,0.965,p
False,True,0.784,0.101,p
True,False,0.910,0.343,p
False,False,0.602,0.751,n
False,True,0.528,0.403,n
False,False,0.651,0.806,p
False,True,0.086,0.808,n
False,False,0.522,0.982,n
True,False,0.073,0.319,p
False,True,0.054,0.456,p
False,True,0.938,0.986,n
True,True,0.231,0.398,p
True,False,0.663,0.499,n
True,False,0.805,0.078,p
False,False,0.555,0.814,n
True,False,0.597,0.834,n
True,True,0.118,0.327,p
False,True,0.264,0.255,n
True,True,0.194,0.856,p
True,False,0.064,0.175,p
False,False,0.725,0.341,n
True,True,0.073,0.896,p
False,True,0.125,0.398,p
True,False,0.466,0.847,n
True,True,0.086,0.949,p
False,True,0.255,0.946,n
True,True,0.315,0.314,p
False,False,0.140,0.324,n
False,True,0.383,0.724,n
False,True,0.284,0.188,p
False,True,0.054,0.761,n
True,False,0.747,0.954,n
True,True,0.394,0.579,p
False,True,0.144,0.434,p
False,True,0.748,0.581,n
False,True,0.546,0.505,n
False,False,0.944,0.695,n
False,False,0.256,0.352,n
False,True,0.908,0.565,p
True,False,0.903,0.521,p
False,False,0.192,0.259,n
True,True,0.658,0.339,p
False,False,0.034,0.518,n
False,False,0.542,0.932,n
True,False,0.047,0.261,p
True,False,0.505,0.169,p
False,False,0.087,0.716,n
False,True,0.364,0.749,n
False,False,0.748,0.704,n
False,True,0.235,0.094,p
True,True,0.496,0.694,p
False,False,0.528,0.512,n
False,True,0.474,0.188,p
True,False,0.070,0.274,p
True,False,0.752,0.785,n
False,False,0.742,0.626,n
True,True,0.570,0.711,p
True,False,0.083,0.938,n
False,False,0.073,0.421,n
True,True,0.315,0.730,p
False,False,0.655,0.864,n
True,True,0.617,0.505,p
True,False,0.312,0.522,p
False,False,0.450,0.416,n
True,True,0.539,0.137,p
True,False,0.679,0.220,p
False,False,0.265,0.980,p
False,True,0.913,0.024,p
True,True,0.667,0.434,p
False,False,0.361,0.933,p
True,False,0.197,0.825,n
True,False,0.117,0.469,p
True,False,0.296,0.015,p
True,False,0.190,0.229,p
True,False,0.778,0.289,n
True,False,0.356,0.027,p
True,True,0.459,0.457,p
False,True,0.669,0.885,n
True,False,0.839,0.151,p
True,True,0.161,0.325,p
False,False,0.450,0.798,n
True,True,0.967,0.999,p
False,False,0.660,0.325,n
False,False,0.137,0.171,n
False,True,0.766,0.218,p
False,False,0.312,0.606,n
True,False,0.226,0.568,p
True,True,0.281,0.011,p
True,False,0.709,0.806,n
True,True,0.148,0.859,p
False,False,0.443,0.925,p
True,True,0.645,0.337,p
True,False,0.800,0.663,p
True,False,0.764,0.560,p
True,False,0.462,0.295,n
False,False,0.700,0.206,n
False,True,0.295,0.725,p
True,False,0.177,0.952,n
False,True,0.170,0.635,p
True,True,0.977,0.968,n
True,False,0.915,0.544,p
True,True,0.906,0.149,p
False,True,0.830,0.974,n
True,True,0.344,0.298,n
True,False,0.559,0.023,p
True,True,0.792,0.997,p
True,False,0.450,0.946,n
True,False,0.782,0.091,p
True,True,0.891,0.347,p
True,False,0.403,0.915,n
True,False,0.383,0.902,n
False,False,0.497,0.338,n
True,True,0.689,0.467,n
True,False,0.057,0.402,p
False,False,0.119,0.672,n
True,True,0.200,0.515,p
True,True,0.234,0.914,p
True,False,0.108,0.836,n
True,True,0.096,0.287,p
False,False,0.033,0.500,n
False,False,0.915,0.572,n
False,False,0.195,0.740,n
True,False,0.141,0.957,n
False,True,0.106,0.244,p
False,True,0.517,0.832,n
True,False,0.152,0.113,p
False,False,0.964,0.000,n
True,True,0.526,0.326,p
True,True,0.633,0.484,p
True,False,0.052,0.283,p
False,False,0.440,0.588,n
False,False,0.177,0.422,n
False,True,0.883,0.602,p
False,True,0.774,0.046,p
True,True,0.572,0.672,p
True,True,0.169,0.756,p
True,True,0.394,0.873,p
True,True,0.514,0.628,p
False,True,0.638,0.342,n
False,False,0.502,0.843,n
True,True,0.919,0.277,p
True,True,0.488,0.696,n
True,True,0.062,0.521,p
True,True,0.209,0.779,p
True,False,0.240,0.979,n
False,True,0.263,0.245,n
True,True,0.086,0.818,p
False,False,0.633,0.526,p
True,False,0.672,0.716,n
False,False,0.916,0.650,n
False,True,0.391,0.606,p
True,True,0.586,0.661,n
True,False,0.144,0.468,p
False,False,0.016,0.045,n
False,False,0.967,0.764,n
True,False,0.460,0.488,p
False,False,0.404,0.793,n
True,True,0.552,0.076,p
False,False,0.857,0.632,n
False,False,0.729,0.044,n
False,False,0.111,0.421,n
False,True,0.221,0.518,p
True,False,0.073,0.595,p
False,True,0.229,0.411,p
False,False,0.732,0.778,n
False,True,0.130,0.907,n
True,False,0.900,0.048,p
False,True,0.266,0.352,p
True,True,0.499,0.019,p
False,True,0.363,0.439,n
True,True,0.074,0.297,p
True,True,0.139,0.296,p
True,True,0.839,0.014,p
False,True,0.510,0.115,n
True,False,0.448,0.923,n
False,False,0.326,0.111,n
True,True,0.139,0.462,p
False,True,0.684,0.151,p
False,False,0.763,0.238,n
True,True,0.187,0.356,p
True,True,0.589,0.238,p
True,True,0.477,0.054,n
False,True,0.281,0.974,n
False,False,0.844,0.478,n
False,False,0.251,0.493,n
True,True,0.933,0.705,p
True,True,0.505,0.362,p
True,False,0.988,0.788,n
False,False,0.283,0.703,n
False,True,0.281,0.512,p
True,True,0.520,0.638,p
True,False,0.076,0.704,n
False,True,0.244,0.169,p
True,False,0.439,0.699,p
True,True,0.433,0.187,p
True,True,0.949,0.425,p
False,False,0.650,0.144,n
True,False,0.991,0.832,n
True,False,0.129,0.276,p
False,False,0.305,0.249,n
True,True,0.175,0.482,p
False,True,0.579,0.177,p
True,False,0.482,0.521,n
False,True,0.504,0.349,n
False,False,0.360,0.496,n
False,False,0.039,0.886,n
True,False,0.784,0.839,n
False,True,0.632,0.280,p
False,False,0.594,0.219,n
False,False,0.916,0.919,p
True,False,0.211,0.713,p
True,False,0.726,0.906,n
False,False,0.301,0.328,p
True,True,0.878,0.808,p
True,False,0.874,0.931,n
True,False,0.391,0.708,n
False,True,0.269,0.977,n
True,False,0.619,0.668,n
False,False,0.559,0.850,n
True,False,0.088,0.312,n
True,True,0.134,0.798,p
False,False,0.343,0.422,n
False,True,0.053,0.302,p
False,True,0.843,0.866,n
False,True,0.610,0.116,p
True,False,0.655,0.416,p
False,True,0.827,0.799,p
True,False,0.864,0.713,n
True,False,0.578,0.614,n
False,False,0.842,0.876,n
False,False,0.157,0.073,n
True,False,0.662,0.490,n
True,True,0.966,0.876,p
True,True,0.150,0.774,p
True,True,0.240,0.130,p
True,True,0.479,0.997,p
True,False,0.043,0.117,p
True,False,0.338,0.630,n
False,True,0.435,0.575,n
True,True,0.907,0.351,p
False,False,0.903,0.737,n
True,True,0.650,0.819,p
True,True,0.065,0.295,p
True,True,0.458,0.988,p
False,False,0.959,0.568,n
False,False,0.453,0.662,n
True,False,0.001,0.499,p
False,False,0.892,0.941,n
True,True,0.705,0.919,p
False,True,0.836,0.559,p
False,True,0.500,0.993,n
False,False,0.238,0.972,n
True,True,0.389,0.425,p
False,False,0.576,0.142,n
False,False,0.776,0.408,n
False,True,0.705,0.162,p
True,True,0.038,0.724,p
True,True,0.038,0.779,p
True,True,0.576,0.397,p
True,True,0.271,0.381,p
True,True,0.006,0.377,p
True,False,0.429,0.131,p
True,True,0.128,0.400,p
True,True,0.083,0.182,n
True,True,0.158,0.018,p
False,True,0.181,0.836,n
False,False,0.528,0.658,n
False,False,0.568,0.033,n
False,True,0.587,0.813,n
False,False,0.646,0.400,n
False,True,0.534,0.340,n
True,False,0.004,0.010,p
True,True,0.698,0.331,p
False,False,0.294,0.635,n
False,False,0.321,0.265,n
True,False,0.060,0.617,p
True,False,0.450,0.492,n
True,True,0.343,0.273,p
False,True,0.247,0.329,p
True,True,0.348,0.690,p
True,True,0.355,0.935,p
True,True,0.218,0.244,p
True,True,0.901,0.894,p
True,False,0.370,0.795,p
False,True,0.162,0.466,p
True,False,0.102,0.511,p
False,True,0.611,0.991,n
False,True,0.916,0.214,p
False,False,0.276,0.936,p
True,True,0.137,0.954,n
True,True,0.442,0.725,p
True,False,0.542,0.321,n
False,True,0.124,0.312,p
True,False,0.429,0.978,n
True,False,0.494,0.670,n
True,True,0.598,0.892,p
True,False,0.222,0.349,p
True,False,0.664,0.095,p
True,True,0.523,0.191,p
False,False,0.449,0.418,n
False,True,0.205,0.478,p
False,False,0.696,0.615,p
False,True,0.491,0.921,n
False,False,0.861,0.158,n
False,False,0.972,0.637,n
False,True,0.505,0.507,n
True,False,0.672,0.202,p
True,True,0.647,0.267,p
False,True,0.677,0.257,p
True,False,0.989,0.890,n
True,True,0.363,0.874,p
False,True,0.216,0.709,p
True,True,0.385,0.243,p
True,False,0.005,0.430,p
False,False,0.545,0.258,p
True,True,0.995,0.529,p
True,False,0.902,0.265,p
True,True,0.991,0.918,p
False,True,0.736,0.655,n
True,False,0.931,0.071,p
True,False,0.280,0.954,p
True,True,0.037,0.493,p
True,True,0.129,0.022,p
False,True,0.656,0.592,n
True,True,0.983,0.825,p
False,True,0.276,0.884,n
True,True,0.477,0.908,p
True,True,0.308,0.388,p
False,False,0.357,0.390,n
True,False,0.486,0.311,n
True,True,0.242,0.890,p
False,True,0.118,0.041,p
True,True,0.659,0.204,p
True,False,0.975,0.713,n
False,True,0.297,0.962,n
False,False,0.878,0.287,p
True,False,0.689,0.485,p
False,True,0.827,0.607,p
False,True,0.077,0.282,n
True,True,0.692,0.826,p
True,True,0.679,0.804,p
False,False,0.864,0.902,n
False,False,0.809,0.660,n
True,True,0.285,0.339,p
False,False,0.555,0.913,n
False,True,0.455,0.187,p
True,True,0.280,0.228,n
True,True,0.276,0.334,p
False,False,0.043,0.012,n
False,True,0.603,0.373,n
True,False,0.635,0.001,p
False,True,0.942,0.339,p
False,True,0.014,0.089,p
True,True,0.042,0.084,p
False,True,0.452,0.105,p
True,False,0.833,0.442,p
False,True,0.183,0.036,p
False,True,0.750,0.818,n
True,True,0.694,0.485,n
True,True,0.692,0.075,p
True,True,0.377,0.682,p
False,False,0.849,0.488,n
True,False,0.687,0.248,p
False,False,0.306,0.009,p
True,False,0.320,0.261,p
True,True,0.612,0.211,p
False,False,0.253,0.101,n
True,False,0.496,0.492,n
True,False,0.328,0.776,n
True,False,0.933,0.631,p
True,False,0.590,0.600,n
True,False,0.253,0.895,n
True,True,0.257,0.528,p
False,True,0.380,0.542,n
False,True,0.308,0.437,p
False,True,0.552,0.207,p
False,False,0.385,0.534,n
True,True,0.912,0.860,p
True,False,0.052,0.586,p
True,False,0.936,0.864,n
True,True,0.029,0.953,p
False,False,0.058,0.148,n
False,True,0.193,0.776,p
True,False,0.739,0.349,p
True,False,0.735,0.313,p
False,True,0.193,0.542,p
False,False,0.029,0.409,n
False,False,0.619,0.030,n
False,False,0.324,0.203,n
True,False,0.475,0.034,p
False,False,0.090,0.623,p
False,False,0.286,0.977,n
False,True,0.121,0.402,n
False,False,0.434,0.256,n
True,False,0.957,0.943,n
True,True,0.874,0.985,p
False,False,0.072,0.051,n
True,True,0.448,0.659,p
True,False,0.270,0.830,n
True,False,0.329,0.693,n
False,True,0.838,0.568,p
False,True,0.872,0.877,n
False,True,0.322,0.429,p
False,True,0.684,0.391,n
False,True,0.348,0.913,n
True,False,0.901,0.035,p
False,False,0.902,0.951,p
True,True,0.981,0.072,p
True,True,0.558,0.103,p
True,False,0.201,0.445,p
True,True,0.114,0.780,p
False,True,0.825,0.859,n
False,False,0.746,0.097,n
True,True,0.766,0.927,p
True,False,0.351,0.068,p
True,False,0.472,0.414,n
True,False,0.707,0.785,n
True,False,0.310,0.645,n
True,True,0.392,0.196,p
True,False,0.278,0.234,p
False,True,0.411,0.298,p
True,False,0.584,0.309,n
True,False,0.235,0.236,p
False,False,0.330,0.139,p
True,True,0.239,0.260,p
True,True,0.393,0.609,p
True,False,0.186,0.734,p
True,False,0.922,0.953,n
True,True,0.555,0.325,p
False,True,0.394,0.420,n
False,False,0.264,0.043,n
False,True,0.488,0.880,n
False,True,0.655,0.818,n
False,False,0.269,0.046,n
True,False,0.095,0.681,p
False,False,0.819,0.886,n
False,True,0.788,0.573,p
False,True,0.210,0.297,n
True,True,0.347,0.705,p
False,True,0.587,0.293,p
False,True,0.579,0.587,n
True,False,0.449,0.605,p
False,False,0.852,0.772,n
False,False,0.285,0.048,n
False,True,0.381,0.411,n
True,False,0.671,0.170,p
False,False,0.000,0.513,n
