@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
1.897,1.504,1.998,p
3.940,7.210,1.779,n
9.809,1.676,6.034,n
1.755,2.164,2.766,p
6.849,2.945,2.155,n
5.442,1.356,3.110,p
1.692,6.414,6.497,n
5.219,5.737,1.935,n
9.866,1.309,0.597,n
2.580,2.184,6.147,p
8.703,9.611,2.068,n
6.511,8.184,2.296,p
9.230,5.677,5.157,n
5.097,7.262,7.708,n
3.746,1.943,5.330,p
0.819,3.903,9.861,p
0.713,5.527,6.949,p
8.438,5.976,2.882,p
7.683,8.201,1.092,n
4.475,8.222,8.841,n
2.713,5.838,9.776,n
3.777,7.293,4.485,n
2.594,1.052,8.961,p
4.482,0.413,2.468,n
6.257,1.903,1.186,n
6.748,8.378,7.212,n
4.710,3.869,6.390,n
1.874,9.774,4.299,n
2.987,1.645,3.043,p
2.154,9.881,5.085,n
0.636,7.798,2.292,n
5.040,4.421,8.747,n
5.879,4.669,3.553,n
0.230,2.621,4.340,p
0.316,2.492,8.073,p
3.514,1.107,0.933,p
7.678,5.562,1.402,n
8.237,8.417,9.178,n
8.585,5.890,6.676,n
0.172,1.331,1.023,p
2.305,1.283,5.387,p
2.695,0.456,3.717,p
3.796,5.964,8.290,n
5.323,0.889,3.284,p
8.044,7.883,1.055,p
3.000,7.304,2.883,n
0.674,8.351,8.486,p
7.143,5.902,1.293,n
0.613,3.915,1.242,p
0.948,6.864,9.944,p
3.255,1.549,0.687,n
1.220,5.141,0.586,p
5.114,1.203,9.620,p
4.297,2.204,9.712,p
1.530,3.948,5.705,p
8.341,7.767,2.828,n
1.083,3.766,7.358,p
5.255,1.861,9.812,n
6.677,6.865,6.071,p
4.988,1.717,0.556,p
7.780,0.775,8.217,n
4.583,7.627,0.072,n
9.718,5.675,0.729,n
7.956,5.566,9.529,n
3.817,1.648,7.007,p
8.491,5.488,8.393,p
3.311,8.502,4.571,p
9.186,1.608,2.051,n
1.971,2.053,3.488,p
0.764,2.158,1.501,p
0.295,0.607,0.929,p
9.177,0.853,6.979,n
3.109,3.109,1.212,p
0.019,0.737,0.275,n
3.075,8.942,0.288,n
1.403,0.865,5.383,p
4.620,8.148,7.262,n
7.416,0.364,8.502,n
3.905,1.781,0.177,p
6.597,9.341,4.426,n
6.792,4.745,0.507,n
1.874,3.351,3.745,p
4.597,6.190,2.194,n
2.431,9.702,1.237,n
7.430,8.794,4.491,n
0.130,6.670,8.736,p
3.920,7.983,9.504,n
1.415,6.188,3.360,p
3.170,1.518,1.378,p
1.885,2.029,2.598,p
3.538,9.016,4.286,n
4.304,2.698,9.743,n
0.951,4.583,4.750,n
8.133,7.736,3.120,n
3.170,8.118,0.460,n
6.122,6.614,2.695,n
7.733,3.729,6.016,n
9.531,7.722,8.102,n
0.537,9.590,6.868,p
6.646,7.063,9.305,p
1.508,0.012,4.701,p
8.675,5.499,2.541,n
0.606,2.299,5.807,p
0.704,9.589,3.509,n
6.901,1.019,7.075,n
2.018,8.835,7.774,n
1.132,2.374,5.502,p
6.412,1.872,5.439,n
2.902,9.880,8.497,n
2.284,0.263,9.169,p
5.404,8.541,3.468,n
9.717,0.718,0.270,n
2.985,7.676,9.116,n
7.557,2.041,0.748,n
9.044,4.457,9.579,n
3.152,2.465,4.655,p
8.917,8.732,7.129,n
8.105,0.989,7.901,n
3.018,3.195,8.642,p
1.089,3.683,6.515,p
4.354,1.749,8.893,p
1.045,2.997,1.868,p
3.365,5.461,7.144,n
3.858,5.355,9.751,n
1.090,4.832,4.811,p
9.154,9.214,0.917,n
1.870,5.045,1.864,p
8.686,3.587,0.908,n
6.748,9.450,5.727,n
2.077,2.079,5.132,p
8.367,6.655,1.347,p
3.416,1.104,7.692,p
7.397,2.402,6.182,n
4.956,0.226,1.554,p
5.080,9.385,0.393,n
6.301,5.060,9.307,n
4.398,0.833,7.296,p
6.649,9.155,6.717,n
0.173,1.628,5.353,p
5.669,0.920,7.432,p
0.690,3.353,1.924,n
2.722,1.362,3.862,p
6.279,3.534,3.056,n
7.160,7.493,5.340,n
1.010,2.419,7.870,p
9.746,0.611,9.342,n
2.666,0.410,9.722,p
5.027,0.375,5.784,p
9.845,8.412,3.023,n
4.934,2.791,2.542,p
3.587,0.177,2.242,p
2.265,8.815,3.893,p
9.672,4.332,0.822,n
3.541,9.195,2.557,n
4.397,7.082,8.519,n
5.556,3.494,0.286,n
1.830,3.462,0.782,p
2.019,8.878,8.401,n
0.572,2.536,8.234,p
3.054,8.328,0.081,n
7.095,7.473,4.932,n
5.459,0.422,8.529,p
8.444,1.680,6.935,n
5.108,0.148,6.872,p
6.235,4.989,3.366,n
8.333,8.517,6.177,n
0.080,0.168,5.915,p
1.648,2.674,0.169,n
8.570,3.363,7.556,n
9.333,3.905,1.578,n
4.439,7.270,8.137,n
8.944,2.378,7.042,n
8.336,8.469,7.887,n
0.033,6.491,5.985,p
9.250,2.176,5.698,n
3.750,5.603,1.350,n
8.076,7.208,2.897,p
2.320,1.239,8.780,p
0.594,2.957,8.649,p
2.823,2.560,4.072,p
1.942,3.806,4.629,p
1.356,3.251,9.500,n
3.420,4.441,9.731,n
5.226,0.873,4.253,p
1.067,3.080,5.456,p
5.495,0.308,4.765,p
9.722,4.054,2.520,n
4.121,4.724,4.410,n
9.093,3.566,1.439,n
2.130,2.394,9.875,p
2.997,5.155,1.074,n
0.918,3.785,1.968,p
9.928,3.846,3.582,n
1.470,7.379,1.002,n
7.058,0.311,1.842,n
2.235,9.583,7.776,n
1.762,4.109,0.224,p
0.515,0.285,6.857,p
3.621,0.710,1.691,p
1.652,2.691,3.366,p
0.517,0.003,1.236,p
1.056,0.075,0.894,p
4.800,0.694,3.911,p
6.440,4.752,8.955,p
1.931,6.718,8.095,n
2.994,0.984,4.250,p
1.334,1.052,8.176,p
4.570,2.097,2.000,p
9.214,1.736,1.224,n
3.006,1.490,4.101,p
0.538,2.689,2.339,p
0.051,6.835,2.376,p
0.971,5.383,0.325,p
8.010,7.084,9.358,n
1.139,0.322,7.500,p
3.993,7.404,5.693,n
6.795,0.120,4.414,p
5.942,6.818,2.277,n
0.327,6.032,0.732,p
1.386,0.585,4.955,p
0.080,5.365,4.403,p
3.910,6.495,6.165,n
6.068,7.297,6.128,n
0.686,1.250,2.986,p
3.923,0.241,6.106,p
6.469,7.750,5.229,n
3.147,3.036,3.626,p
0.250,5.769,0.616,p
0.589,5.065,8.658,p
2.070,2.634,3.632,p
4.933,1.282,4.515,p
6.149,7.086,4.316,n
1.233,0.523,9.383,p
6.474,1.711,6.486,n
0.123,7.629,1.871,n
4.014,2.113,1.932,p
3.014,6.822,1.440,n
2.462,0.461,8.792,p
8.816,8.532,4.869,n
5.465,6.128,6.100,n
1.995,9.877,9.290,n
9.785,7.069,4.498,n
1.162,5.545,9.623,p
2.936,0.136,0.073,p
9.710,0.060,3.975,n
3.772,1.758,2.194,p
2.067,5.389,7.594,p
1.614,4.451,3.856,p
3.289,9.549,6.442,n
0.287,2.155,2.714,p
3.876,2.093,6.092,p
7.675,4.638,7.048,n
4.782,6.888,9.939,n
4.212,0.261,1.132,p
5.141,1.728,9.977,p
0.813,1.217,2.405,p
6.727,4.587,5.086,n
9.600,4.396,1.967,n
0.635,4.459,1.188,n
0.386,3.754,1.399,p
2.464,1.244,5.324,p
4.475,3.996,4.482,n
0.028,4.706,6.018,p
6.955,6.167,0.543,n
1.683,4.872,7.093,p
2.150,8.724,2.417,n
0.991,4.937,0.499,n
4.859,0.065,5.167,p
1.404,4.563,6.817,p
2.201,3.516,4.684,p
6.402,6.164,0.091,n
0.242,0.603,7.204,p
5.510,5.333,2.655,n
5.232,4.998,1.778,n
8.332,8.630,1.679,n
9.282,4.213,3.335,n
7.179,5.179,3.571,n
1.391,7.819,3.204,n
0.702,3.048,2.689,p
6.723,0.138,1.577,p
9.287,9.889,4.188,n
1.200,5.516,4.145,n
2.354,3.936,9.934,p
7.902,5.010,3.199,n
2.468,2.286,0.902,n
8.574,3.752,4.223,p
6.052,2.343,3.672,n
7.740,1.921,1.115,n
3.166,1.709,8.058,p
1.978,9.650,0.236,p
9.899,6.405,3.960,n
6.415,0.439,3.596,p
4.269,9.408,4.698,n
9.560,1.779,1.474,n
9.338,8.111,7.583,n
1.974,2.642,4.625,p
2.235,3.596,3.236,p
0.542,1.224,5.291,p
1.866,4.524,6.444,p
1.705,4.575,4.005,n
9.293,3.699,6.069,n
0.415,6.510,2.990,p
2.702,1.702,4.297,p
7.836,9.734,3.619,n
5.741,4.538,6.058,n
0.084,6.158,5.790,p
1.939,3.127,2.162,p
7.603,2.514,8.256,n
2.049,6.901,9.676,n
8.258,6.823,2.442,n
3.574,9.810,3.452,n
2.598,1.257,6.157,p
4.189,4.017,5.059,p
9.745,8.819,2.953,n
3.206,4.163,8.220,n
3.955,0.722,9.529,p
4.831,0.639,5.359,n
5.800,3.712,7.705,n
8.522,1.354,4.705,n
9.890,8.216,1.405,n
5.379,0.038,6.028,p
4.136,7.758,4.164,n
7.084,5.152,8.096,p
3.108,2.260,0.337,p
2.012,2.918,9.369,p
7.459,1.543,7.919,n
8.094,0.720,8.717,n
1.826,2.063,0.769,p
2.922,8.154,8.213,n
4.354,2.769,5.257,n
1.272,0.258,3.464,p
4.406,0.284,6.022,p
7.951,5.486,6.711,n
2.635,3.027,3.180,p
8.388,9.252,1.344,n
1.857,1.431,5.560,p
5.044,0.545,0.053,n
1.605,0.505,2.117,p
7.527,7.319,0.666,n
9.606,3.687,0.522,n
2.731,4.176,6.714,p
2.149,2.024,5.019,p
6.234,7.404,1.143,n
4.174,0.718,5.443,n
7.169,7.697,5.157,n
7.652,6.803,1.902,n
0.936,1.040,9.836,p
0.882,7.211,6.809,n
0.482,8.914,2.860,n
4.016,6.877,0.602,n
1.858,1.137,0.500,p
1.777,3.337,9.390,p
4.359,9.501,4.083,p
2.009,4.620,9.903,p
4.011,3.731,4.140,n
0.479,2.024,9.142,n
5.415,0.061,7.394,p
4.228,0.305,0.259,p
4.417,0.207,4.872,p
0.125,4.891,2.742,p
1.446,4.806,8.727,p
8.821,7.919,2.856,n
2.537,2.324,1.949,p
1.392,8.819,6.734,n
9.678,1.887,9.080,n
4.319,0.134,4.509,p
1.212,5.620,4.108,p
8.386,1.134,0.342,n
5.598,0.237,5.389,p
1.579,9.484,3.511,n
3.979,5.116,4.105,n
0.682,2.352,0.597,p
4.158,0.977,5.806,p
5.076,0.610,5.180,p
8.177,6.857,8.174,n
9.460,6.834,2.028,n
0.106,4.666,1.659,p
8.192,4.201,9.912,p
7.833,1.945,1.061,n
3.807,8.355,2.463,n
7.658,7.997,9.942,n
2.066,7.499,7.584,n
1.464,6.051,8.433,n
2.057,2.443,5.979,p
4.709,1.826,8.260,p
0.947,8.690,5.649,n
9.743,9.951,1.725,n
5.234,1.161,0.078,p
0.228,1.555,7.115,p
1.104,2.235,5.804,p
7.308,6.407,1.804,n
0.007,5.217,0.209,n
3.802,5.125,7.664,n
2.324,6.364,5.716,n
1.678,0.449,8.617,p
3.614,1.435,0.489,p
1.820,3.671,1.461,p
2.126,2.308,0.872,p
0.163,2.217,9.248,p
2.636,0.547,4.113,p
9.204,0.133,2.318,n
9.149,3.927,0.903,p
4.551,0.696,0.604,p
6.648,2.656,2.515,n
0.933,1.041,2.994,p
0.748,2.821,8.658,p
0.681,6.311,3.152,p
5.853,6.792,1.829,n
0.033,6.350,0.599,p
7.958,0.653,3.500,n
9.254,7.128,4.876,n
4.540,0.982,8.528,p
7.119,0.784,5.730,n
9.891,3.910,6.647,n
8.187,9.092,9.667,n
4.598,0.756,2.095,p
1.418,2.754,8.037,p
4.428,2.549,6.282,p
1.795,0.495,3.843,p
1.980,5.817,3.054,n
0.347,5.896,1.365,p
3.345,1.834,2.651,n
7.160,7.353,1.715,n
9.120,1.372,8.137,n
4.853,1.199,6.729,p
2.849,6.137,0.820,n
7.526,7.455,3.020,n
3.280,8.383,1.883,n
5.287,1.178,0.615,p
2.795,8.453,1.154,n
4.835,1.882,2.009,p
1.780,2.847,0.498,p
3.945,4.879,0.774,n
3.927,8.757,7.047,n
4.462,7.232,1.631,n
4.848,1.793,5.301,p
1.347,7.103,9.014,n
0.231,0.278,1.385,p
1.153,2.419,0.625,p
3.278,7.642,8.886,n
0.801,1.913,3.448,p
6.811,8.156,3.188,p
4.693,0.652,5.341,p
9.236,1.589,6.020,p
0.966,3.666,5.514,p
8.457,3.109,1.749,n
2.829,1.674,9.414,p
4.784,7.994,8.598,n
7.527,9.593,5.716,n
0.408,2.907,3.467,p
0.842,8.466,2.287,n
0.966,3.140,0.264,p
8.833,1.594,3.516,n
3.368,0.942,4.160,p
2.831,1.106,4.965,p
6.117,0.440,3.172,p
6.327,0.423,5.175,p
1.146,5.502,7.814,p
6.971,0.385,5.852,n
4.860,5.215,4.354,n
3.333,1.291,1.010,p
4.136,1.033,9.696,n
1.912,3.324,9.723,p
4.317,1.346,7.930,n
1.586,2.352,5.319,p
3.663,9.191,3.230,n
0.454,9.049,0.321,n
8.462,8.305,4.005,n
1.708,0.087,9.629,p
0.933,2.514,6.758,p
4.608,0.055,9.578,p
1.400,6.531,7.490,n
4.692,0.291,4.262,p
0.935,3.232,9.446,n
6.162,9.577,4.763,p
1.141,0.371,6.872,p
5.601,1.524,5.768,n
2.107,1.186,0.605,p
0.481,6.893,8.624,n
6.669,2.405,5.892,n
7.349,5.441,6.756,n
6.434,0.050,6.071,p
0.743,8.230,2.951,n
8.697,7.005,3.556,n
2.925,0.346,7.041,p
3.117,2.935,5.459,p
2.171,2.888,0.080,p
1.920,7.872,8.204,n
5.948,3.555,1.474,n
3.300,2.096,8.668,p
0.096,0.487,3.779,p
0.859,6.260,5.187,p
0.110,8.585,6.039,n
3.729,1.964,4.470,p
5.741,8.326,4.056,n
5.435,8.446,9.158,n
3.918,2.287,2.497,p
4.244,2.296,7.223,n
5.769,0.185,6.584,p
1.659,2.346,8.848,n
7.802,9.286,3.365,n
2.904,7.498,1.351,n
9.367,1.642,6.149,n
4.685,1.811,4.190,p
4.730,1.046,7.585,p
3.541,1.269,7.118,p
0.941,1.986,3.804,p
1.483,5.484,9.005,p
2.318,7.538,0.147,p
1.242,5.326,3.112,n
0.104,4.063,0.370,p
9.238,6.507,0.296,n
3.495,9.849,4.827,n
0.224,2.614,2.254,n
4.509,1.489,6.674,p
9.841,3.460,5.720,n
3.636,2.241,2.100,p
1.626,0.895,2.002,p
1.060,2.235,9.317,p
3.604,7.665,1.268,n
8.784,2.673,1.542,n
1.762,9.415,0.404,n
2.974,0.217,6.182,p
0.384,0.805,8.374,p
5.994,3.220,9.407,n
3.098,0.709,8.885,p
1.186,1.674,1.697,p
9.629,0.156,9.268,n
5.404,6.233,5.180,n
1.874,0.691,7.362,p
4.613,0.779,8.059,n
0.706,1.628,2.388,p
0.439,4.808,3.593,p
2.538,3.137,9.746,p
1.330,2.492,1.074,p
2.937,1.878,8.303,p
2.734,4.830,4.505,n
2.021,3.568,3.851,p
3.355,0.436,6.028,p
2.508,2.874,4.871,p
8.510,7.864,5.019,n
3.079,5.497,6.235,p
3.736,0.616,7.926,p
6.090,3.357,5.541,n
3.972,0.928,9.097,p
8.154,8.351,4.443,n
0.278,6.792,9.861,n
6.314,0.635,3.861,p
9.390,2.606,2.272,n
0.236,5.524,3.260,p
2.447,4.199,3.014,p
7.629,0.087,5.404,n
6.164,7.728,0.091,n
3.899,9.495,5.852,n
2.759,5.269,3.766,n
7.342,8.302,2.614,n
3.165,1.495,2.219,p
2.801,1.659,5.590,p
7.977,4.800,2.087,n
2.640,1.753,0.103,p
8.351,9.533,5.020,n
6.763,8.607,6.101,n
9.002,7.739,3.128,n
5.421,0.391,9.620,p
0.741,7.334,7.902,n
5.734,0.388,4.370,p
1.106,9.915,2.636,n
5.052,6.619,5.620,n
9.409,6.141,4.540,n
5.064,1.661,5.129,p
5.232,3.097,4.805,n
2.899,1.722,4.747,p
4.617,2.167,5.660,p
0.168,3.712,8.575,n
4.446,8.754,2.622,n
5.746,4.379,4.858,n
0.890,0.583,7.081,p
4.312,3.933,1.707,n
9.112,3.028,3.030,n
6.320,3.219,0.663,n
2.347,9.033,1.687,n
1.666,3.408,7.842,p
1.578,2.763,3.539,p
7.100,5.933,0.465,n
0.346,3.672,3.679,p
5.345,0.256,6.514,p
8.471,5.023,5.779,n
7.750,7.401,7.475,n
0.852,1.625,9.695,p
4.007,1.004,3.760,n
6.836,5.072,4.844,n
7.652,1.150,3.085,n
3.280,0.214,2.142,p
7.689,6.135,9.919,n
0.286,9.850,9.364,n
0.741,6.252,9.147,p
0.673,2.633,5.981,p
0.212,6.747,6.577,p
8.502,4.806,5.802,n
4.678,0.622,4.755,p
4.935,6.218,0.275,p
2.534,8.205,8.423,n
3.093,2.612,1.856,p
3.726,0.121,9.018,p
9.093,5.761,7.502,n
1.079,4.390,0.657,p
2.004,0.721,2.523,p
5.186,1.580,9.083,n
0.327,0.621,4.203,p
4.348,5.304,6.415,p
0.262,5.979,0.144,p
3.529,4.678,9.289,n
4.127,8.623,4.532,n
1.021,0.681,1.670,p
9.833,1.803,1.153,p
0.628,5.256,7.535,p
5.045,0.487,4.486,p
0.155,1.175,5.691,p
4.474,1.856,4.002,p
6.314,6.374,4.085,n
7.811,7.964,2.246,n
3.877,5.954,5.354,n
2.207,1.002,3.307,p
3.984,2.715,2.487,p
0.011,0.957,5.451,p
5.304,1.695,6.604,p
2.173,4.666,2.435,p
8.079,2.034,7.086,n
9.641,2.226,3.957,n
2.443,2.563,1.348,p
0.904,0.690,2.263,p
9.948,8.754,8.891,n
3.815,0.608,0.390,p
0.078,4.737,9.972,p
2.907,2.663,4.261,n
0.382,0.145,9.489,p
3.114,2.335,2.109,p
8.067,3.385,5.285,n
9.082,3.955,6.723,n
2.065,2.158,8.181,n
5.817,0.682,3.057,p
6.628,5.079,0.891,n
2.399,2.907,4.159,p
6.321,0.173,4.806,p
4.378,0.938,2.233,p
6.665,2.320,1.642,n
4.628,3.308,5.067,n
5.561,0.720,1.656,p
3.956,0.209,2.472,p
3.946,7.257,1.563,n
1.710,1.701,7.997,p
1.455,8.175,6.874,n
5.118,0.710,5.492,p
3.357,1.041,8.158,p
2.620,2.544,7.543,p
6.833,6.584,7.366,n
2.460,3.844,0.607,p
2.757,0.277,1.572,p
6.052,4.631,0.681,n
0.174,8.631,6.400,n
1.931,3.765,7.492,p
0.406,2.235,1.217,p
7.327,6.368,4.204,n
6.167,3.091,7.831,p
4.543,2.443,6.761,n
3.928,0.304,3.825,p
1.325,0.128,0.414,p
1.892,8.006,3.272,n
1.320,7.813,1.303,n
1.456,3.376,0.141,n
2.193,0.391,4.991,p
8.410,3.381,9.421,n
7.393,1.394,2.931,n
2.636,1.145,3.307,p
0.137,1.560,2.819,p
9.801,1.992,4.937,n
2.042,2.986,5.572,p
5.271,0.293,3.290,n
4.987,9.825,9.703,n
1.939,8.338,9.406,n
3.010,2.792,5.964,p
6.867,8.722,5.961,n
0.069,0.854,6.080,n
1.607,0.314,2.075,p
5.829,9.303,3.552,n
0.463,5.527,2.250,p
0.699,1.256,2.323,n
5.117,4.743,8.241,n
9.256,6.300,1.553,n
3.307,3.379,6.910,p
5.616,0.933,3.068,p
1.968,1.388,9.239,p
1.861,0.550,8.573,p
2.584,0.897,5.050,p
6.982,9.964,8.414,n
7.682,0.393,0.597,n
0.435,1.134,6.968,p
4.294,2.554,6.990,p
3.490,1.872,6.675,p
2.297,4.922,8.306,n
1.447,5.220,0.094,p
9.180,6.050,1.605,n
0.264,1.112,0.935,p
9.578,2.827,6.039,n
1.230,1.730,0.161,p
2.328,9.990,3.502,n
1.344,2.370,8.218,p
4.450,8.002,3.841,n
1.093,0.637,2.051,p
8.028,2.353,9.192,n
6.720,4.600,1.663,n
8.499,7.612,8.907,n
2.872,0.702,6.345,p
7.003,2.731,3.064,n
9.509,8.017,5.770,n
5.307,9.349,0.248,n
8.140,8.330,2.532,p
3.650,4.315,4.966,n
3.202,2.983,7.438,p
2.589,9.702,5.685,n
8.012,0.573,0.152,n
4.188,3.691,0.851,n
0.392,8.772,4.186,n
0.593,8.187,8.318,n
0.162,5.416,3.584,p
1.679,0.540,1.469,p
0.272,3.065,0.649,p
1.031,5.736,1.110,p
0.213,3.107,4.657,p
4.470,7.137,7.219,n
0.734,5.077,4.383,n
5.056,0.913,7.448,p
0.371,4.409,3.968,p
1.033,2.251,6.737,n
5.818,5.693,9.540,n
1.915,3.208,3.327,p
2.181,6.430,9.511,n
1.639,7.749,2.973,n
3.974,6.353,2.050,n
5.322,9.210,4.752,n
6.028,5.636,9.767,n
0.668,2.559,2.539,p
6.420,0.917,5.793,n
3.539,6.823,4.929,n
8.530,0.905,8.229,n
6.572,6.075,4.216,n
4.571,0.698,8.818,p
0.858,8.362,7.712,n
0.827,2.817,4.298,p
7.664,1.252,6.623,n
2.027,3.408,8.114,p
2.155,3.790,1.628,p
5.176,0.535,0.451,p
6.031,0.289,9.252,p
4.199,9.176,2.845,n
0.975,2.775,2.962,p
3.778,1.043,2.626,p
2.501,2.307,1.398,p
6.602,5.265,3.105,n
0.567,2.714,9.129,p
5.461,4.410,2.718,n
3.648,5.885,6.746,n
9.907,1.365,2.187,n
2.638,3.837,4.306,n
1.671,5.757,0.317,n
3.511,6.811,7.978,n
2.206,5.850,9.469,n
7.247,6.832,9.268,n
9.266,3.012,8.122,n
6.288,4.977,8.708,n
1.670,5.666,7.442,n
1.298,5.701,4.602,p
2.375,1.987,4.008,p
1.584,6.466,8.765,n
0.492,0.066,9.843,p
1.418,0.913,2.663,p
9.492,7.271,7.050,n
1.611,8.460,3.231,n
2.858,9.778,8.948,n
4.031,0.335,9.660,p
6.312,1.251,7.558,n
0.679,2.591,1.826,p
5.995,6.399,0.489,n
0.232,8.620,4.078,n
8.565,5.482,4.234,n
0.361,0.610,7.219,p
8.989,9.620,1.417,n
9.508,6.621,5.837,n
5.572,0.985,7.365,p
3.398,1.573,8.744,p
0.098,6.344,0.128,n
1.388,9.017,0.875,n
4.461,5.087,2.070,n
3.945,1.304,2.123,p
8.742,6.380,7.428,p
1.841,1.310,0.779,p
7.515,3.890,3.944,n
9.207,4.049,9.043,n
4.571,7.194,7.509,n
5.040,2.611,3.648,n
1.565,3.628,2.544,p
0.216,6.808,0.117,n
7.256,5.012,1.157,n
0.600,1.034,0.096,p
4.619,7.154,8.292,n
0.112,4.245,8.303,p
5.843,8.130,9.603,p
5.733,0.253,8.585,p
9.280,5.585,6.870,n
4.742,6.436,3.150,p
5.086,7.800,6.037,n
6.558,4.360,6.331,n
0.659,2.041,9.970,p
2.071,3.603,6.306,p
7.416,4.707,3.273,n
3.703,0.725,5.424,p
0.904,4.852,9.397,p
2.662,0.232,9.236,p
4.112,8.814,5.172,p
0.585,5.375,5.995,p
4.227,1.862,6.771,p
6.952,2.047,1.213,n
2.500,3.103,4.848,p
5.066,6.503,9.208,n
2.137,1.006,4.435,n
7.754,3.987,2.696,n
0.363,5.229,6.200,p
7.888,3.609,1.934,n
2.613,1.627,2.646,n
7.849,2.573,0.041,n
9.256,1.346,5.484,n
1.030,1.485,2.086,p
3.906,0.151,7.048,p
9.436,3.978,8.577,n
1.030,8.904,0.554,n
3.759,3.180,6.742,p
3.227,1.024,9.868,p
9.249,1.450,4.398,n
6.645,8.180,8.093,n
3.890,0.211,2.377,p
6.636,2.596,0.803,n
8.676,4.972,3.741,n
2.723,4.001,4.034,p
0.839,3.287,3.750,p
4.178,8.275,4.938,n
5.127,4.688,9.301,n
0.995,6.834,4.251,p
5.315,7.701,6.098,n
3.266,2.459,0.667,p
3.052,3.265,4.183,p
0.951,7.501,4.008,p
2.909,2.778,7.357,p
0.805,2.865,0.126,p
1.984,2.826,9.160,p
1.489,4.193,6.055,p
5.573,2.831,1.663,n
2.609,8.331,0.868,n
5.572,1.251,6.580,p
6.504,8.974,6.222,n
3.985,1.804,5.567,p
0.840,2.657,7.790,p
4.053,2.762,8.072,p
0.278,5.336,0.081,p
4.021,0.527,3.694,p
1.615,3.986,6.920,p
7.776,0.049,3.374,n
2.791,8.081,0.515,n
5.903,6.934,6.836,n
9.461,9.448,4.220,n
5.108,1.041,1.519,p
9.870,1.977,3.901,n
0.260,8.206,1.009,n
0.651,0.077,2.769,p
4.365,0.875,0.044,p
6.777,8.874,3.123,n
5.027,8.601,5.427,n
2.399,1.120,4.813,p
3.749,0.639,7.401,p
0.248,0.328,4.143,p
9.597,5.300,8.459,n
7.319,6.959,3.894,n
0.525,5.950,5.986,p
2.977,0.998,0.545,p
0.263,5.113,8.508,p
8.504,1.565,0.577,n
6.633,6.062,6.300,p
1.295,5.387,2.255,p
4.348,9.615,7.106,n
2.351,0.975,1.798,p
1.779,3.312,1.080,p
3.091,1.135,2.257,p
6.289,2.937,1.529,n
0.806,1.772,2.744,p
9.107,1.573,9.397,n
2.166,3.922,1.932,p
1.815,4.759,5.212,p
4.215,1.521,3.271,p
5.003,9.033,3.098,n
1.730,3.786,2.009,p
2.140,2.318,6.385,n
9.479,4.474,7.546,n
1.595,3.524,2.142,n
4.160,4.707,2.697,n
9.239,2.084,3.371,p
4.088,3.183,6.725,n
4.419,7.420,4.927,n
3.801,0.648,3.828,p
2.465,2.020,0.724,p
7.122,0.620,7.615,n
8.373,5.172,8.420,n
1.398,6.056,2.267,n
2.403,1.731,2.263,p
6.463,7.335,2.864,n
1.166,6.489,2.820,n
6.572,5.374,6.217,n
9.478,4.155,4.540,n
1.040,5.112,4.741,n
2.068,1.963,4.276,p
4.893,1.045,1.734,n
5.690,0.869,1.657,p
1.414,5.293,1.003,p
6.704,7.251,8.132,n
6.155,4.432,1.101,n
3.569,3.764,9.345,n
0.208,5.624,3.473,p
3.082,6.438,7.251,n
1.414,2.540,2.187,p
6.406,8.797,3.804,n
4.135,2.591,5.129,p
0.078,6.617,7.785,p
3.529,4.651,5.887,n
7.918,0.646,9.388,p
1.339,3.919,8.606,p
0.240,2.875,3.037,p
9.055,0.600,3.175,n
0.244,2.701,1.323,p
2.838,6.469,5.591,n
9.906,2.038,0.320,n
7.626,2.642,1.770,n
5.729,3.885,9.845,n
2.886,8.218,2.785,n
6.097,8.341,5.135,n
0.913,4.801,0.683,p
4.240,5.541,6.775,n
0.679,4.924,7.776,p
2.942,6.198,4.382,p
0.160,4.541,5.420,n
3.631,2.075,5.147,n
6.150,0.065,6.899,p
2.869,1.294,4.180,p
4.050,1.269,4.073,p
3.026,5.528,3.495,p
1.825,0.354,5.112,p
1.042,0.064,1.896,p
8.946,6.258,5.350,n
6.530,5.180,0.755,n
0.635,6.526,0.838,p
0.270,1.962,2.765,p
0.199,1.628,4.735,p
9.140,9.536,1.925,n
2.610,4.340,6.146,p
0.913,2.221,3.158,p
0.893,5.330,6.597,n
4.147,2.604,0.250,p
0.622,6.074,5.314,p
2.207,0.415,3.905,p
1.209,4.292,5.881,p
3.936,0.451,3.492,p
9.111,1.663,3.878,n
8.486,0.089,3.730,n
2.573,2.359,1.860,p
0.245,1.162,4.267,p
6.580,9.562,3.424,n
0.035,3.016,6.157,p
4.393,4.459,4.785,n
5.307,6.203,1.621,p
9.887,5.611,6.463,n
3.489,0.460,1.267,p
1.053,3.653,2.650,p
1.925,2.004,5.807,p
2.243,3.822,7.363,p
8.117,2.174,5.548,n
0.095,0.031,1.703,n
3.060,6.143,0.715,n
5.876,2.606,9.368,n
1.890,5.739,5.194,n
1.460,9.203,2.533,n
4.002,8.004,3.221,n
2.028,5.161,1.224,n
2.244,0.098,4.153,p
1.996,9.908,2.113,n
0.798,6.175,5.602,n
1.189,2.371,7.566,n
5.661,0.890,7.478,p
9.977,9.445,4.305,n
7.558,0.172,8.652,n
0.455,2.304,0.097,p
